constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
consensus,0.7255112738594438,0.5882669107891657,0.9603960396039604,101,999,3,3,81,1000
dissensus,0.5997885840283299,0.3996828760424949,0.3333333333333333,33,999,3,3,81,1000
majority,0.6836105604672421,0.5254158407008631,0.7638190954773869,199,999,3,3,81,1000
minority,0.5638882574302393,0.3458323861453589,0.1708542713567839,199,999,3,3,81,1000
consensus,0.7082139294369615,0.5623208941554423,0.9489795918367347,98,999,3,3,82,1000
dissensus,0.5971753633258118,0.3957630449887177,0.3333333333333333,33,999,3,3,82,1000
majority,0.6748503254708856,0.5122754882063284,0.7227722772277227,202,999,3,3,82,1000
minority,0.6011039812875475,0.40165597193132135,0.2376237623762376,202,999,3,3,82,1000
consensus,0.7310861873077186,0.596629280961578,1,96,999,3,3,83,1000
dissensus,0.609276298217295,0.4139144473259425,0.3333333333333333,39,999,3,3,83,1000
majority,0.6859827551509408,0.5289741327264111,0.7727272727272727,198,999,3,3,83,1000
minority,0.5961967518377534,0.3942951277566302,0.1717171717171717,198,999,3,3,83,1000
consensus,0.7252380776974717,0.5878571165462075,0.9767441860465116,86,999,3,3,84,1000
dissensus,0.6307342147047166,0.44610132205707487,0.3333333333333333,48,999,3,3,84,1000
majority,0.6854866768987741,0.528230015348161,0.7487437185929648,199,999,3,3,84,1000
minority,0.5791548765833854,0.36873231487507796,0.20100502512562815,199,999,3,3,84,1000
consensus,0.7023932427994819,0.5535898641992228,0.9823008849557522,113,999,3,3,85,1000
dissensus,0.6447114213833665,0.46706713207504963,0.3333333333333333,29,999,3,3,85,1000
majority,0.6733555276870051,0.5100332915305078,0.7382198952879581,191,999,3,3,85,1000
minority,0.5936686022192513,0.39050290332887694,0.24083769633507854,191,999,3,3,85,1000
consensus,0.7365885913423258,0.6048828870134887,0.9494949494949495,99,999,3,3,86,1000
dissensus,0.6112366913640428,0.41685503704606425,0.3333333333333333,35,999,3,3,86,1000
majority,0.7047688655435909,0.5571532983153862,0.8241206030150754,199,999,3,3,86,1000
minority,0.5901908012858937,0.3852862019288405,0.1457286432160804,199,999,3,3,86,1000
consensus,0.7026125160709545,0.5539187741064319,0.9456521739130435,92,999,3,3,87,1000
dissensus,0.590077811734245,0.38511671760136745,0.3333333333333333,36,999,3,3,87,1000
majority,0.6648674052803043,0.49730110792045645,0.7365853658536585,205,999,3,3,87,1000
minority,0.58989220244916,0.3848383036737399,0.21951219512195122,205,999,3,3,87,1000
consensus,0.7149201579723564,0.5723802369585346,0.9545454545454546,88,999,3,3,88,1000
dissensus,0.5690600439832206,0.3535900659748309,0.3333333333333333,35,999,3,3,88,1000
majority,0.6823795062286543,0.5235692593429815,0.780952380952381,210,999,3,3,88,1000
minority,0.5745353801146387,0.36180307017195795,0.1619047619047619,210,999,3,3,88,1000
consensus,0.7139199116973431,0.5708798675460148,0.967032967032967,91,999,3,3,89,1000
dissensus,0.6221322135528121,0.43319832032921823,0.3333333333333333,43,999,3,3,89,1000
majority,0.6861864564381852,0.5292796846572778,0.8040201005025126,199,999,3,3,89,1000
minority,0.5807036392825969,0.37105545892389535,0.16080402010050251,199,999,3,3,89,1000
consensus,0.7158480830726971,0.5737721246090456,1,102,999,3,3,90,1000
dissensus,0.6271476890635964,0.4407215335953947,0.3333333333333333,36,999,3,3,90,1000
majority,0.6722676674731904,0.5084015012097856,0.7025641025641025,195,999,3,3,90,1000
minority,0.5866056914831329,0.3799085372246993,0.23076923076923078,195,999,3,3,90,1000
consensus,0.7325851191672488,0.598877678750873,0.9818181818181818,110,999,3,3,91,1000
dissensus,0.5860920204065257,0.37913803060978857,0.3333333333333333,36,999,3,3,91,1000
majority,0.6744365418772255,0.5116548128158382,0.732620320855615,187,999,3,3,91,1000
minority,0.5900575860906492,0.3850863791359738,0.2192513368983957,187,999,3,3,91,1000
consensus,0.7261881976039481,0.5892822964059221,0.9743589743589743,78,999,3,3,92,1000
dissensus,0.6118779255568173,0.41781688833522584,0.3333333333333333,43,999,3,3,92,1000
majority,0.6621513855200607,0.49322707828009105,0.7358490566037735,212,999,3,3,92,1000
minority,0.5763614441439474,0.3645421662159211,0.19811320754716982,212,999,3,3,92,1000
consensus,0.7107225086478542,0.5660837629717814,0.9791666666666666,96,999,3,3,93,1000
dissensus,0.583803196704805,0.37570479505720744,0.3333333333333333,49,999,3,3,93,1000
majority,0.6851288321281863,0.5276932481922794,0.7127659574468085,188,999,3,3,93,1000
minority,0.5988056851899357,0.39820852778490357,0.2553191489361702,188,999,3,3,93,1000
consensus,0.6963884215167885,0.5445826322751827,0.9509803921568627,102,999,3,3,94,1000
dissensus,0.642465464995596,0.4636981974933939,0.3333333333333333,29,999,3,3,94,1000
majority,0.6783616205461465,0.5175424308192198,0.7920792079207921,202,999,3,3,94,1000
minority,0.5860220423996412,0.37903306359946176,0.16831683168316833,202,999,3,3,94,1000
consensus,0.723952158081499,0.5859282371222486,0.9626168224299065,107,999,3,3,95,1000
dissensus,0.6527990763535224,0.4791986145302837,0.3333333333333333,34,999,3,3,95,1000
majority,0.6781817980449382,0.5172726970674073,0.7447916666666666,192,999,3,3,95,1000
minority,0.5805489175141297,0.37082337627119466,0.1875,192,999,3,3,95,1000
consensus,0.7088545623644065,0.5632818435466097,0.9576271186440678,118,999,3,3,96,1000
dissensus,0.6113904604299452,0.4170856906449178,0.3333333333333333,33,999,3,3,96,1000
majority,0.6686554115620398,0.5029831173430597,0.7362637362637363,182,999,3,3,96,1000
minority,0.5805441044013429,0.3708161566020143,0.2032967032967033,182,999,3,3,96,1000
consensus,0.7247503529935393,0.5871255294903089,0.9381443298969072,97,999,3,3,97,1000
dissensus,0.6028949762025702,0.4043424643038553,0.3333333333333333,41,999,3,3,97,1000
majority,0.6883623324887843,0.5325434987331765,0.7692307692307693,195,999,3,3,97,1000
minority,0.5620884746313095,0.34313271194696426,0.1641025641025641,195,999,3,3,97,1000
consensus,0.7230795325043922,0.5846192987565882,0.98,100,999,3,3,98,1000
dissensus,0.6237489659616953,0.4356234489425429,0.3333333333333333,38,999,3,3,98,1000
majority,0.6977530280132102,0.5466295420198153,0.7743589743589744,195,999,3,3,98,1000
minority,0.5714657011999088,0.3571985517998632,0.17435897435897435,195,999,3,3,98,1000
consensus,0.727948176553364,0.591922264830046,0.9649122807017544,114,999,3,3,99,1000
dissensus,0.6391529392946276,0.4587294089419413,0.3333333333333333,28,999,3,3,99,1000
majority,0.6948743019131928,0.5423114528697892,0.7958115183246073,191,999,3,3,99,1000
minority,0.571426610947533,0.3571399164212995,0.16753926701570682,191,999,3,3,99,1000
consensus,0.6993366247338672,0.5490049371008008,0.9523809523809523,105,999,3,3,100,1000
dissensus,0.6159686565995833,0.423952984899375,0.3333333333333333,47,999,3,3,100,1000
majority,0.6795671390597648,0.5193507085896474,0.7955801104972375,181,999,3,3,100,1000
minority,0.5746514101411537,0.36197711521173054,0.1712707182320442,181,999,3,3,100,1000
consensus,0.7149082786475399,0.5723624179713099,0.9693877551020408,98,999,3,3,101,1000
dissensus,0.594640843902332,0.3919612658534979,0.3333333333333333,43,999,3,3,101,1000
majority,0.7012094903827044,0.5518142355740565,0.7916666666666666,192,999,3,3,101,1000
minority,0.5899614187955093,0.38494212819326395,0.16145833333333334,192,999,3,3,101,1000
consensus,0.7167618010066065,0.5751427015099096,0.9603960396039604,101,999,3,3,102,1000
dissensus,0.6084136445417334,0.4126204668126,0.3333333333333333,36,999,3,3,102,1000
majority,0.6828844220897018,0.5243266331345527,0.7857142857142857,196,999,3,3,102,1000
minority,0.5842266456290548,0.37633996844358214,0.17857142857142858,196,999,3,3,102,1000
consensus,0.6945503024996185,0.5418254537494276,0.9210526315789473,114,999,3,3,103,1000
dissensus,0.599036985724379,0.39855547858656853,0.3333333333333333,39,999,3,3,103,1000
majority,0.6839713038755926,0.525956955813389,0.7388888888888889,180,999,3,3,103,1000
minority,0.5996514335214334,0.39947715028215,0.21666666666666667,180,999,3,3,103,1000
consensus,0.7200010251755243,0.5800015377632864,0.9896907216494846,97,999,3,3,104,1000
dissensus,0.6045520630561644,0.4068280945842465,0.3333333333333333,37,999,3,3,104,1000
majority,0.6898418338201048,0.5347627507301572,0.7889447236180904,199,999,3,3,104,1000
minority,0.5801162788702153,0.370174418305323,0.135678391959799,199,999,3,3,104,1000
consensus,0.7145205329603314,0.5717807994404971,0.9805825242718447,103,999,3,3,105,1000
dissensus,0.6188049946381297,0.4282074919571945,0.3333333333333333,40,999,3,3,105,1000
majority,0.6918747046112753,0.537812056916913,0.8052631578947368,190,999,3,3,105,1000
minority,0.5715724413193305,0.35735866197899574,0.15789473684210525,190,999,3,3,105,1000
consensus,0.7251955106167615,0.5877932659251421,0.9901960784313726,102,999,3,3,106,1000
dissensus,0.6161904884305186,0.42428573264577796,0.3333333333333333,42,999,3,3,106,1000
majority,0.6743498620149274,0.5115247930223912,0.7619047619047619,189,999,3,3,106,1000
minority,0.6032083105506142,0.40481246582592134,0.19576719576719576,189,999,3,3,106,1000
consensus,0.7076789205603743,0.5615183808405615,0.9626168224299065,107,999,3,3,107,1000
dissensus,0.6458017730280573,0.46870265954208595,0.3333333333333333,45,999,3,3,107,1000
majority,0.700177449908821,0.5502661748632316,0.7900552486187845,181,999,3,3,107,1000
minority,0.5793039001846896,0.3689558502770343,0.18232044198895028,181,999,3,3,107,1000
consensus,0.7227274449832137,0.5840911674748206,0.989010989010989,91,999,3,3,108,1000
dissensus,0.6253048325154825,0.4379572487732237,0.3333333333333333,43,999,3,3,108,1000
majority,0.6752928746524899,0.5129393119787349,0.7688442211055276,199,999,3,3,108,1000
minority,0.5789734092158838,0.3684601138238257,0.18592964824120603,199,999,3,3,108,1000
consensus,0.6912265154151505,0.5368397731227258,0.925,80,999,3,3,109,1000
dissensus,0.6085132658254446,0.41276989873816694,0.3333333333333333,41,999,3,3,109,1000
majority,0.6915008918142075,0.5372513377213113,0.7358490566037735,212,999,3,3,109,1000
minority,0.5900607938269071,0.38509119074036074,0.20754716981132076,212,999,3,3,109,1000
consensus,0.7182838121847275,0.5774257182770912,0.9587628865979382,97,999,3,3,110,1000
dissensus,0.6004048759668685,0.4006073139503028,0.3333333333333333,37,999,3,3,110,1000
majority,0.6726882280387965,0.5090323420581946,0.7437185929648241,199,999,3,3,110,1000
minority,0.5723122304985596,0.3584683457478394,0.23115577889447236,199,999,3,3,110,1000
consensus,0.7141177598841417,0.5711766398262125,0.9565217391304348,115,999,3,3,111,1000
dissensus,0.5879083859941198,0.3818625789911797,0.3333333333333333,39,999,3,3,111,1000
majority,0.6854277295368295,0.5281415943052443,0.7597765363128491,179,999,3,3,111,1000
minority,0.577901421310779,0.3668521319661685,0.20670391061452514,179,999,3,3,111,1000
consensus,0.7246546958611287,0.586982043791693,0.9894736842105263,95,999,3,3,112,1000
dissensus,0.6318289634133096,0.4477434451199644,0.3333333333333333,41,999,3,3,112,1000
majority,0.6853556554861424,0.5280334832292136,0.7106598984771574,197,999,3,3,112,1000
minority,0.598051281477279,0.39707692221591845,0.20812182741116753,197,999,3,3,112,1000
consensus,0.7127912309306516,0.5691868463959774,0.963302752293578,109,999,3,3,113,1000
dissensus,0.6089646029079127,0.41344690436186893,0.3333333333333333,35,999,3,3,113,1000
majority,0.6784553697453467,0.51768305461802,0.783068783068783,189,999,3,3,113,1000
minority,0.6027384049446376,0.40410760741695645,0.15873015873015872,189,999,3,3,113,1000
consensus,0.7046364419141578,0.5569546628712366,0.97,100,999,3,3,114,1000
dissensus,0.5949184550308726,0.3923776825463089,0.3333333333333333,40,999,3,3,114,1000
majority,0.6538031308570739,0.4807046962856108,0.7046632124352331,193,999,3,3,114,1000
minority,0.5882346789394417,0.38235201840916255,0.23834196891191708,193,999,3,3,114,1000
consensus,0.7150231839810448,0.5725347759715672,0.9468085106382979,94,999,3,3,115,1000
dissensus,0.5919517010385007,0.3879275515577511,0.3333333333333333,38,999,3,3,115,1000
majority,0.6886187964763839,0.5329281947145758,0.8109452736318408,201,999,3,3,115,1000
minority,0.5819785610524008,0.3729678415786012,0.1691542288557214,201,999,3,3,115,1000
consensus,0.7053013932645048,0.5579520898967573,0.970873786407767,103,999,3,3,116,1000
dissensus,0.6221401388784898,0.43321020831773477,0.3333333333333333,37,999,3,3,116,1000
majority,0.6872013215931045,0.5308019823896569,0.7357512953367875,193,999,3,3,116,1000
minority,0.5877725673334381,0.38165885100015706,0.23834196891191708,193,999,3,3,116,1000
consensus,0.7137022428116516,0.5705533642174775,0.9473684210526315,95,999,3,3,117,1000
dissensus,0.6022262873928136,0.4033394310892204,0.3333333333333333,41,999,3,3,117,1000
majority,0.6726453543330233,0.5089680314995348,0.7969543147208121,197,999,3,3,117,1000
minority,0.5683288608375123,0.35249329125626855,0.16751269035532995,197,999,3,3,117,1000
consensus,0.7148638549865338,0.5722957824798007,0.9894736842105263,95,999,3,3,118,1000
dissensus,0.6325061810596122,0.44875927158941825,0.3333333333333333,25,999,3,3,118,1000
majority,0.6869874136665973,0.530481120499896,0.7934272300469484,213,999,3,3,118,1000
minority,0.5997698682240838,0.3996548023361258,0.18779342723004694,213,999,3,3,118,1000
consensus,0.7346959729341257,0.6020439594011885,0.9789473684210527,95,999,3,3,119,1000
dissensus,0.6191950795835048,0.4287926193752573,0.3333333333333333,39,999,3,3,119,1000
majority,0.6796030348289284,0.5194045522433927,0.7286432160804021,199,999,3,3,119,1000
minority,0.5972415827030637,0.3958623740545956,0.22110552763819097,199,999,3,3,119,1000
consensus,0.7123347600220622,0.5685021400330934,0.9537037037037037,108,999,3,3,120,1000
dissensus,0.6244172095446974,0.436625814317046,0.3333333333333333,37,999,3,3,120,1000
majority,0.6748609876657294,0.5122914814985943,0.7659574468085106,188,999,3,3,120,1000
minority,0.585685914220513,0.37852887133076946,0.19680851063829788,188,999,3,3,120,1000
consensus,0.7174638265266323,0.5761957397899485,0.9724770642201835,109,999,3,3,121,1000
dissensus,0.6197966306902829,0.4296949460354244,0.3333333333333333,39,999,3,3,121,1000
majority,0.6827313947726277,0.5240970921589414,0.7621621621621621,185,999,3,3,121,1000
minority,0.5879013682405154,0.38185205236077313,0.20540540540540542,185,999,3,3,121,1000
consensus,0.7126304733172835,0.5689457099759252,0.9574468085106383,94,999,3,3,122,1000
dissensus,0.5914955127524373,0.3872432691286559,0.3333333333333333,45,999,3,3,122,1000
majority,0.6897738054278707,0.5346607081418061,0.7422680412371134,194,999,3,3,122,1000
minority,0.5923761997797569,0.38856429966963524,0.1958762886597938,194,999,3,3,122,1000
consensus,0.7417145987969543,0.6125718981954316,0.9900990099009901,101,999,3,3,123,1000
dissensus,0.6140114429756068,0.4210171644634102,0.3333333333333333,40,999,3,3,123,1000
majority,0.6847345264464416,0.5271017896696625,0.7291666666666666,192,999,3,3,123,1000
minority,0.5936761162512185,0.39051417437682784,0.203125,192,999,3,3,123,1000
consensus,0.7141283586711177,0.5711925380066765,0.98989898989899,99,999,3,3,124,1000
dissensus,0.6235866814964373,0.4353800222446558,0.3333333333333333,34,999,3,3,124,1000
majority,0.6839375441940502,0.5259063162910752,0.79,200,999,3,3,124,1000
minority,0.5615304092752437,0.34229561391286556,0.17,200,999,3,3,124,1000
consensus,0.7106327670290885,0.5659491505436327,0.978021978021978,91,999,3,3,125,1000
dissensus,0.6130667150162885,0.41960007252443277,0.3333333333333333,40,999,3,3,125,1000
majority,0.694138970383191,0.5412084555747864,0.7970297029702971,202,999,3,3,125,1000
minority,0.5982646505162428,0.3973969757743641,0.17326732673267325,202,999,3,3,125,1000
consensus,0.7101882637011673,0.5652823955517509,0.9479166666666666,96,999,3,3,126,1000
dissensus,0.6047068432694775,0.40706026490421643,0.3333333333333333,34,999,3,3,126,1000
majority,0.6884682750652815,0.5327024125979223,0.7536945812807881,203,999,3,3,126,1000
minority,0.589775251763703,0.3846628776455546,0.21674876847290642,203,999,3,3,126,1000
consensus,0.7323978606665649,0.5985967909998473,0.9626168224299065,107,999,3,3,127,1000
dissensus,0.5856364791949216,0.37845471879238235,0.3333333333333333,42,999,3,3,127,1000
majority,0.6794004226356503,0.5191006339534753,0.7717391304347826,184,999,3,3,127,1000
minority,0.5937270847287542,0.3905906270931313,0.19021739130434784,184,999,3,3,127,1000
consensus,0.721862662104245,0.5827939931563674,0.9752066115702479,121,999,3,3,128,1000
dissensus,0.5994892081751995,0.3992338122627992,0.3333333333333333,37,999,3,3,128,1000
majority,0.6657828602394356,0.49867429035915334,0.7428571428571429,175,999,3,3,128,1000
minority,0.579358160362712,0.36903724054406806,0.21142857142857144,175,999,3,3,128,1000
consensus,0.7110157693868164,0.5665236540802246,1,91,999,3,3,129,1000
dissensus,0.5844912714221412,0.37673690713321173,0.3333333333333333,35,999,3,3,129,1000
majority,0.6907694555831032,0.5361541833746549,0.7971014492753623,207,999,3,3,129,1000
minority,0.5775997727133046,0.3663996590699569,0.17391304347826086,207,999,3,3,129,1000
consensus,0.7196511563090767,0.5794767344636151,0.9903846153846154,104,999,3,3,130,1000
dissensus,0.6189329622022192,0.42839944330332874,0.3333333333333333,43,999,3,3,130,1000
majority,0.6870366776917851,0.5305550165376777,0.7419354838709677,186,999,3,3,130,1000
minority,0.607894436971161,0.41184165545674145,0.21505376344086022,186,999,3,3,130,1000
consensus,0.7182320107521427,0.577348016128214,0.9239130434782609,92,999,3,3,131,1000
dissensus,0.6124147092023694,0.41862206380355405,0.3333333333333333,46,999,3,3,131,1000
majority,0.6617995858558605,0.4926993787837908,0.6923076923076923,195,999,3,3,131,1000
minority,0.6080348809209899,0.4120523213814849,0.2564102564102564,195,999,3,3,131,1000
consensus,0.7205056995627309,0.5807585493440963,0.9532710280373832,107,999,3,3,132,1000
