constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
majority,0.7108755796780223,0.5663133695170335,1,19,950,50,3,71,100
minority,0.5426537466610575,0.3139806199915862,0,19,950,50,3,71,100
intermediate majority,0.5545391374840117,0.3318087062260176,0,17,950,50,3,72,100
majority,0.717643018590885,0.5764645278863276,1,19,950,50,3,72,100
minority,0.5615112680765013,0.34226690211475197,0,19,950,50,3,72,100
intermediate majority,0.558466339164009,0.3376995087460135,0,17,950,50,3,73,100
majority,0.7227317680427708,0.5840976520641563,1,19,950,50,3,73,100
minority,0.5418743645365554,0.31281154680483303,0,19,950,50,3,73,100
intermediate majority,0.5567784362172103,0.33516765432581547,0,16,950,50,3,74,100
majority,0.725116617945302,0.5876749269179531,1,19,950,50,3,74,100
minority,0.5582552619676183,0.33738289295142754,0,19,950,50,3,74,100
intermediate majority,0.5573444897879334,0.33601673468190013,0,17,950,50,3,75,100
majority,0.7336686440842105,0.6005029661263158,1,19,950,50,3,75,100
minority,0.5425701875015171,0.3138552812522756,0,19,950,50,3,75,100
intermediate majority,0.566581637157079,0.3498724557356184,0,17,950,50,3,76,100
majority,0.7306962035612786,0.5960443053419179,1,19,950,50,3,76,100
minority,0.5684874066584078,0.35273110998761176,0,19,950,50,3,76,100
intermediate majority,0.5462520651478646,0.31937809772179687,0,17,950,50,3,77,100
majority,0.7300721096796776,0.5951081645195164,1,19,950,50,3,77,100
minority,0.5526480575726772,0.32897208635901587,0,19,950,50,3,77,100
intermediate majority,0.5496172103342843,0.3244258155014265,0,19,950,50,3,78,100
majority,0.7238496641902219,0.585774496285333,1,19,950,50,3,78,100
minority,0.5584983702020672,0.3377475553031008,0,19,950,50,3,78,100
intermediate majority,0.5582749200204671,0.33741238003070056,0,19,950,50,3,79,100
majority,0.7220869351086874,0.5831304026630312,1,19,950,50,3,79,100
minority,0.5376301561311245,0.3064452341966868,0,19,950,50,3,79,100
intermediate majority,0.5481669982151831,0.32225049732277466,0,19,950,50,3,80,100
majority,0.7289848061800414,0.593477209270062,1,19,950,50,3,80,100
minority,0.5816069843492352,0.37241047652385284,0,19,950,50,3,80,100
intermediate majority,0.5754037719910177,0.36310565798652655,0,17,950,50,3,81,100
majority,0.7227494921743357,0.5841242382615035,1,19,950,50,3,81,100
minority,0.5488486387619609,0.32327295814294127,0,19,950,50,3,81,100
intermediate majority,0.5646245498715348,0.3469368248073021,0,18,950,50,3,82,100
majority,0.7174877536700044,0.5762316305050066,1,19,950,50,3,82,100
minority,0.5529743236717781,0.3294614855076672,0,19,950,50,3,82,100
intermediate majority,0.5779881517767416,0.3669822276651123,0,16,950,50,3,83,100
majority,0.7244180881001211,0.5866271321501817,1,19,950,50,3,83,100
minority,0.5888669492366413,0.383300423854962,0,19,950,50,3,83,100
intermediate majority,0.5549245876890391,0.3323868815335586,0,18,950,50,3,84,100
majority,0.7351460230539565,0.6027190345809347,1,19,950,50,3,84,100
minority,0.5693397867690885,0.3540096801536327,0,19,950,50,3,84,100
intermediate majority,0.5766981795102779,0.3650472692654168,0,18,950,50,3,85,100
majority,0.7210210330486378,0.5815315495729567,1,19,950,50,3,85,100
minority,0.5557419971124903,0.3336129956687354,0,19,950,50,3,85,100
intermediate majority,0.5832966785293967,0.37494501779409506,0,15,950,50,3,86,100
majority,0.7194278772958875,0.5791418159438312,1,19,950,50,3,86,100
minority,0.5484128683621501,0.32261930254322513,0,19,950,50,3,86,100
intermediate majority,0.5307642819862912,0.2961464229794369,0,18,950,50,3,87,100
majority,0.7276895501335952,0.5915343252003927,1,19,950,50,3,87,100
minority,0.5518820766265765,0.3278231149398648,0,19,950,50,3,87,100
intermediate majority,0.5471958053697433,0.32079370805461493,0,15,950,50,3,88,100
majority,0.7095510144495211,0.5643265216742815,1,19,950,50,3,88,100
minority,0.5506567910045117,0.32598518650676755,0,19,950,50,3,88,100
intermediate majority,0.5630757081505986,0.34461356222589795,0,15,950,50,3,89,100
majority,0.7188879737241034,0.5783319605861551,1,19,950,50,3,89,100
minority,0.5540636731890467,0.3310955097835701,0,19,950,50,3,89,100
intermediate majority,0.5582649771129357,0.33739746566940354,0,18,950,50,3,90,100
majority,0.7389929045488922,0.6084893568233384,1,19,950,50,3,90,100
minority,0.561130146815846,0.3416952202237691,0,19,950,50,3,90,100
intermediate majority,0.5596951832291476,0.3395427748437214,0,16,950,50,3,91,100
majority,0.7226628271142502,0.5839942406713754,1,19,950,50,3,91,100
minority,0.5418584285532816,0.31278764282992233,0,19,950,50,3,91,100
intermediate majority,0.5553623854510242,0.33304357817653635,0,17,950,50,3,92,100
majority,0.7251288776340731,0.5876933164511096,1,19,950,50,3,92,100
minority,0.5500012033511104,0.3250018050266655,0,19,950,50,3,92,100
intermediate majority,0.5720284219502199,0.3580426329253298,0,17,950,50,3,93,100
majority,0.7232910320422298,0.5849365480633447,1,19,950,50,3,93,100
minority,0.5635202192220717,0.3452803288331075,0,19,950,50,3,93,100
intermediate majority,0.5486649688404232,0.32299745326063467,0,17,950,50,3,94,100
majority,0.714339004249921,0.5715085063748817,1,19,950,50,3,94,100
minority,0.5617802283851232,0.34267034257768475,0,19,950,50,3,94,100
intermediate majority,0.566668572992541,0.3500028594888116,0,17,950,50,3,95,100
majority,0.7265703524960804,0.5898555287441205,1,19,950,50,3,95,100
minority,0.5579579551744028,0.33693693276160425,0,19,950,50,3,95,100
intermediate majority,0.5290814220542834,0.2936221330814251,0,17,950,50,3,96,100
majority,0.7144964940503497,0.5717447410755244,1,19,950,50,3,96,100
minority,0.5565419336098376,0.3348129004147564,0,19,950,50,3,96,100
intermediate majority,0.5362383896065546,0.30435758440983185,0,19,950,50,3,97,100
majority,0.7276217249556985,0.5914325874335478,1,19,950,50,3,97,100
minority,0.5405016062436552,0.3107524093654828,0,19,950,50,3,97,100
intermediate majority,0.5523244658125882,0.32848669871888236,0,17,950,50,3,98,100
majority,0.7214085588917817,0.5821128383376725,1,19,950,50,3,98,100
minority,0.5566493359073583,0.33497400386103743,0,19,950,50,3,98,100
intermediate majority,0.5468518679409219,0.3202778019113829,0,15,950,50,3,99,100
majority,0.7306447006335172,0.5959670509502757,1,19,950,50,3,99,100
minority,0.5405594600448146,0.3108391900672219,0,19,950,50,3,99,100
intermediate majority,0.5459693333222753,0.3189539999834129,0,17,950,50,3,100,100
majority,0.7300282493372046,0.5950423740058068,1,19,950,50,3,100,100
minority,0.5517418554076289,0.32761278311144326,0,19,950,50,3,100,100
intermediate majority,0.5548090179998993,0.3322135269998491,0,8,900,100,3,1,100
majority,0.7157025765337395,0.5735538648006091,1,9,900,100,3,1,100
minority,0.560130786274436,0.3401961794116541,0,9,900,100,3,1,100
intermediate majority,0.5687799824848849,0.3531699737273274,0,8,900,100,3,2,100
majority,0.7233761775104827,0.585064266265724,1,9,900,100,3,2,100
minority,0.5819080399266284,0.37286205988994264,0,9,900,100,3,2,100
intermediate majority,0.5785174875337995,0.36777623130069925,0,9,900,100,3,3,100
majority,0.7162730813530577,0.5744096220295866,1,9,900,100,3,3,100
minority,0.5322555248645605,0.29838328729684077,0,9,900,100,3,3,100
intermediate majority,0.5800169167630109,0.37002537514451633,0,9,900,100,3,4,100
majority,0.7352531345794107,0.6028797018691161,1,9,900,100,3,4,100
minority,0.586579848529904,0.37986977279485606,0,9,900,100,3,4,100
intermediate majority,0.5434934900891997,0.31524023513379945,0,8,900,100,3,5,100
majority,0.7114771711740954,0.5672157567611431,1,9,900,100,3,5,100
minority,0.5412728394157128,0.31190925912356915,0,9,900,100,3,5,100
intermediate majority,0.5651887744652475,0.3477831616978712,0,8,900,100,3,6,100
majority,0.7261740410024213,0.5892610615036319,1,9,900,100,3,6,100
minority,0.5604952450490137,0.3407428675735205,0,9,900,100,3,6,100
intermediate majority,0.5622243403866527,0.3433365105799791,0,7,900,100,3,7,100
majority,0.7222079435382626,0.5833119153073938,1,9,900,100,3,7,100
minority,0.5456134436383575,0.31842016545753626,0,9,900,100,3,7,100
intermediate majority,0.5828242050783371,0.37423630761750576,0,9,900,100,3,8,100
majority,0.7175741934927381,0.5763612902391072,1,9,900,100,3,8,100
minority,0.5543674870218703,0.3315512305328056,0,9,900,100,3,8,100
intermediate majority,0.5305625657184107,0.2958438485776159,0,9,900,100,3,9,100
majority,0.7198845853558224,0.5798268780337337,1,9,900,100,3,9,100
minority,0.5648845009297954,0.34732675139469305,0,9,900,100,3,9,100
intermediate majority,0.5622382869837407,0.3433574304756111,0,7,900,100,3,10,100
majority,0.7224149726554169,0.5836224589831253,1,9,900,100,3,10,100
minority,0.554079243170061,0.3311188647550914,0,9,900,100,3,10,100
intermediate majority,0.5581749086402491,0.33726236296037365,0,9,900,100,3,11,100
majority,0.7204577892105567,0.5806866838158351,1,9,900,100,3,11,100
minority,0.5642090921501041,0.3463136382251561,0,9,900,100,3,11,100
intermediate majority,0.5524354208959732,0.3286531313439596,0,9,900,100,3,12,100
majority,0.7231459848916353,0.5847189773374529,1,9,900,100,3,12,100
minority,0.5961473681522199,0.39422105222832987,0,9,900,100,3,12,100
intermediate majority,0.5739612724875067,0.36094190873126014,0,8,900,100,3,13,100
majority,0.7277800078416556,0.5916700117624835,1,9,900,100,3,13,100
minority,0.5473395212106233,0.32100928181593497,0,9,900,100,3,13,100
intermediate majority,0.5505300426610306,0.3257950639915458,0,9,900,100,3,14,100
majority,0.7183609641901123,0.5775414462851685,1,9,900,100,3,14,100
minority,0.536766962056087,0.30515044308413053,0,9,900,100,3,14,100
intermediate majority,0.5402312723449496,0.31034690851742436,0,9,900,100,3,15,100
majority,0.7291382713587848,0.5937074070381773,1,9,900,100,3,15,100
minority,0.5814245502399799,0.3721368253599697,0,9,900,100,3,15,100
intermediate majority,0.5568433001652242,0.33526495024783626,0,8,900,100,3,16,100
majority,0.7069899939590752,0.5604849909386127,1,9,900,100,3,16,100
minority,0.5675654439150003,0.3513481658725005,0,9,900,100,3,16,100
intermediate majority,0.5597425561423973,0.339613834213596,0,8,900,100,3,17,100
majority,0.7130890802190851,0.5696336203286277,1,9,900,100,3,17,100
minority,0.566044849573365,0.3490672743600475,0,9,900,100,3,17,100
intermediate majority,0.5541263090589729,0.33118946358845935,0,9,900,100,3,18,100
majority,0.7167763873321157,0.5751645809981735,1,9,900,100,3,18,100
minority,0.5651871107196902,0.34778066607953534,0,9,900,100,3,18,100
intermediate majority,0.547770873315674,0.32165630997351097,0,9,900,100,3,19,100
majority,0.7165812840768728,0.5748719261153094,1,9,900,100,3,19,100
minority,0.5463155497767268,0.31947332466509015,0,9,900,100,3,19,100
intermediate majority,0.5636441318047607,0.3454661977071411,0,8,900,100,3,20,100
majority,0.7195977924622896,0.5793966886934344,1,9,900,100,3,20,100
minority,0.5478497502154898,0.32177462532323464,0,9,900,100,3,20,100
intermediate majority,0.552268335867582,0.328402503801373,0,9,900,100,3,21,100
majority,0.705746583787863,0.5586198756817945,1,9,900,100,3,21,100
minority,0.5779966218659527,0.366994932798929,0,9,900,100,3,21,100
intermediate majority,0.5637738605031645,0.34566079075474676,0,9,900,100,3,22,100
majority,0.7314739725706416,0.5972109588559624,1,9,900,100,3,22,100
minority,0.5443718194485058,0.3165577291727586,0,9,900,100,3,22,100
intermediate majority,0.5649815389318944,0.3474723083978416,0,9,900,100,3,23,100
majority,0.7184206066495359,0.5776309099743039,1,9,900,100,3,23,100
minority,0.5328255009895205,0.29923825148428074,0,9,900,100,3,23,100
intermediate majority,0.553859117946783,0.3307886769201745,0,7,900,100,3,24,100
majority,0.7136010847779286,0.5704016271668929,1,9,900,100,3,24,100
minority,0.5533297165653873,0.329994574848081,0,9,900,100,3,24,100
intermediate majority,0.5739948240100564,0.3609922360150847,0,8,900,100,3,25,100
majority,0.7088591671633356,0.5632887507450035,1,9,900,100,3,25,100
minority,0.5637973545714706,0.3456960318572059,0,9,900,100,3,25,100
intermediate majority,0.5574128354317721,0.33611925314765817,0,9,900,100,3,26,100
majority,0.7229284550489701,0.5843926825734552,1,9,900,100,3,26,100
minority,0.5515868195147692,0.3273802292721538,0,9,900,100,3,26,100
intermediate majority,0.5810817188049451,0.37162257820741756,0,7,900,100,3,27,100
majority,0.7216822228763802,0.5825233343145703,1,9,900,100,3,27,100
minority,0.5697085768503708,0.35456286527555625,0,9,900,100,3,27,100
intermediate majority,0.5461543196772383,0.31923147951585745,0,9,900,100,3,28,100
majority,0.717845855104962,0.576768782657443,1,9,900,100,3,28,100
minority,0.5429690987442931,0.3144536481164396,0,9,900,100,3,28,100
intermediate majority,0.5518814169351132,0.32782212540266975,0,8,900,100,3,29,100
majority,0.7221143121067843,0.5831714681601764,1,9,900,100,3,29,100
minority,0.5795614509291849,0.3693421763937773,0,9,900,100,3,29,100
intermediate majority,0.5334262287681117,0.3001393431521676,0,8,900,100,3,30,100
majority,0.7150018788494008,0.5725028182741012,1,9,900,100,3,30,100
minority,0.5427221500693192,0.3140832251039789,0,9,900,100,3,30,100
intermediate majority,0.5531535873443566,0.32973038101653485,0,9,900,100,3,31,100
majority,0.7199169383476195,0.5798754075214292,1,9,900,100,3,31,100
minority,0.5617307021033283,0.3425960531549924,0,9,900,100,3,31,100
intermediate majority,0.570912089666326,0.35636813449948895,0,9,900,100,3,32,100
majority,0.7259131471606568,0.5888697207409852,1,9,900,100,3,32,100
minority,0.5619709124734652,0.34295636871019786,0,9,900,100,3,32,100
intermediate majority,0.5504657540175273,0.3256986310262909,0,9,900,100,3,33,100
majority,0.7340059772539789,0.6010089658809683,1,9,900,100,3,33,100
minority,0.557540434951845,0.3363106524277675,0,9,900,100,3,33,100
intermediate majority,0.5568270239632066,0.3352405359448098,0,9,900,100,3,34,100
majority,0.7297850213127418,0.5946775319691127,1,9,900,100,3,34,100
minority,0.53297512778081,0.299462691671215,0,9,900,100,3,34,100
intermediate majority,0.5649147383824346,0.3473721075736519,0,7,900,100,3,35,100
majority,0.7255189401455916,0.5882784102183874,1,9,900,100,3,35,100
minority,0.5554367777079954,0.33315516656199307,0,9,900,100,3,35,100
intermediate majority,0.5877020317818639,0.3815530476727959,0,9,900,100,3,36,100
majority,0.731882543120384,0.597823814680576,1,9,900,100,3,36,100
minority,0.5385209531676156,0.30778142975142336,0,9,900,100,3,36,100
intermediate majority,0.5419663502248591,0.3129495253372886,0,8,900,100,3,37,100
majority,0.7254387657692277,0.5881581486538416,1,9,900,100,3,37,100
minority,0.5498807939962785,0.32482119099441786,0,9,900,100,3,37,100
intermediate majority,0.5569931401025868,0.3354897101538803,0,9,900,100,3,38,100
majority,0.7100157318342674,0.565023597751401,1,9,900,100,3,38,100
minority,0.551425233991502,0.32713785098725295,0,9,900,100,3,38,100
intermediate majority,0.5591020756334463,0.3386531134501694,0,9,900,100,3,39,100
majority,0.7204066126093666,0.5806099189140498,1,9,900,100,3,39,100
minority,0.5565713896607944,0.3348570844911917,0,9,900,100,3,39,100
intermediate majority,0.5462988158512228,0.31944822377683424,0,8,900,100,3,40,100
majority,0.7257274850854691,0.5885912276282037,1,9,900,100,3,40,100
minority,0.5451263723077314,0.3176895584615971,0,9,900,100,3,40,100
intermediate majority,0.5598491621430084,0.3397737432145126,0,8,900,100,3,41,100
majority,0.7058721940359101,0.5588082910538651,1,9,900,100,3,41,100
minority,0.5590397397714914,0.3385596096572371,0,9,900,100,3,41,100
intermediate majority,0.5678758379189269,0.35181375687839034,0,9,900,100,3,42,100
majority,0.719539637861488,0.5793094567922321,1,9,900,100,3,42,100
minority,0.5706552420717154,0.35598286310757304,0,9,900,100,3,42,100
intermediate majority,0.5723895923499126,0.35858438852486896,0,8,900,100,3,43,100
majority,0.7228207138136356,0.5842310707204532,1,9,900,100,3,43,100
minority,0.5589725977346838,0.33845889660202577,0,9,900,100,3,43,100
intermediate majority,0.543395009487173,0.31509251423075946,0,8,900,100,3,44,100
majority,0.7177365249095553,0.5766047873643331,1,9,900,100,3,44,100
minority,0.5671896758344722,0.35078451375170827,0,9,900,100,3,44,100
intermediate majority,0.5462779871414642,0.3194169807121963,0,8,900,100,3,45,100
majority,0.7246463315731219,0.5869694973596828,1,9,900,100,3,45,100
minority,0.562422920548771,0.3436343808231565,0,9,900,100,3,45,100
intermediate majority,0.562156773436466,0.34323516015469896,0,9,900,100,3,46,100
majority,0.7185308126525407,0.577796218978811,1,9,900,100,3,46,100
minority,0.572063455864859,0.35809518379728844,0,9,900,100,3,46,100
intermediate majority,0.555060431129762,0.332590646694643,0,9,900,100,3,47,100
majority,0.7254949826012195,0.5882424739018293,1,9,900,100,3,47,100
minority,0.5615735955377535,0.3423603933066304,0,9,900,100,3,47,100
intermediate majority,0.5650290568290209,0.34754358524353146,0,9,900,100,3,48,100
majority,0.7288066256330243,0.5932099384495364,1,9,900,100,3,48,100
minority,0.5542098150190506,0.331314722528576,0,9,900,100,3,48,100
intermediate majority,0.5780307321855035,0.3670460982782553,0,9,900,100,3,49,100
majority,0.7170306605486466,0.5755459908229699,1,9,900,100,3,49,100
minority,0.5438133992642183,0.31572009889632763,0,9,900,100,3,49,100
intermediate majority,0.5537013648810831,0.33055204732162463,0,9,900,100,3,50,100
majority,0.7298973218979525,0.5948459828469289,1,9,900,100,3,50,100
minority,0.5469064013605065,0.3203596020407597,0,9,900,100,3,50,100
intermediate majority,0.5674164088421341,0.35112461326320105,0,9,900,100,3,51,100
majority,0.7277961982803278,0.5916942974204918,1,9,900,100,3,51,100
minority,0.5534694413883691,0.33020416208255365,0,9,900,100,3,51,100
intermediate majority,0.5704698341024484,0.3557047511536726,0,9,900,100,3,52,100
majority,0.7294396052173849,0.5941594078260775,1,9,900,100,3,52,100
minority,0.5518216263438162,0.32773243951572417,0,9,900,100,3,52,100
intermediate majority,0.554793719427867,0.3321905791418006,0,8,900,100,3,53,100
majority,0.7272996111200611,0.5909494166800917,1,9,900,100,3,53,100
minority,0.559034568691334,0.338551853037001,0,9,900,100,3,53,100
intermediate majority,0.517734681031803,0.27660202154770447,0,8,900,100,3,54,100
majority,0.721571713306853,0.5823575699602795,1,9,900,100,3,54,100
minority,0.552874808986585,0.32931221347987755,0,9,900,100,3,54,100
intermediate majority,0.5438349379866262,0.3157524069799392,0,9,900,100,3,55,100
majority,0.7247075682272761,0.5870613523409142,1,9,900,100,3,55,100
minority,0.5472462609260609,0.3208693913890914,0,9,900,100,3,55,100
intermediate majority,0.5352859296792842,0.30292889451892635,0,8,900,100,3,56,100
majority,0.7298196848039515,0.5947295272059274,1,9,900,100,3,56,100
minority,0.5637923308188478,0.3456884962282717,0,9,900,100,3,56,100
intermediate majority,0.5392853408470075,0.30892801127051134,0,8,900,100,3,57,100
majority,0.7085244189303483,0.5627866283955225,1,9,900,100,3,57,100
minority,0.5627741733640513,0.344161260046077,0,9,900,100,3,57,100
intermediate majority,0.5461370449880705,0.31920556748210566,0,7,900,100,3,58,100
majority,0.7234699444103682,0.5852049166155522,1,9,900,100,3,58,100
minority,0.5375654819985908,0.3063482229978862,0,9,900,100,3,58,100
intermediate majority,0.5580042855172243,0.3370064282758363,0,8,900,100,3,59,100
majority,0.7134303686138539,0.5701455529207808,1,9,900,100,3,59,100
minority,0.5563883059688546,0.33458245895328187,0,9,900,100,3,59,100
intermediate majority,0.569432573099987,0.3541488596499804,0,9,900,100,3,60,100
majority,0.7030669335915032,0.5546004003872548,1,9,900,100,3,60,100
minority,0.5488911968817216,0.3233367953225824,0,9,900,100,3,60,100
intermediate majority,0.541961633380399,0.3129424500705985,0,9,900,100,3,61,100
majority,0.7167745156300107,0.575161773445016,1,9,900,100,3,61,100
minority,0.5480064341339611,0.3220096512009417,0,9,900,100,3,61,100
intermediate majority,0.5646221180878458,0.3469331771317687,0,8,900,100,3,62,100
majority,0.7248590011817746,0.587288501772662,1,9,900,100,3,62,100
minority,0.5445825010080257,0.3168737515120385,0,9,900,100,3,62,100
intermediate majority,0.5579591282685329,0.3369386924027994,0,9,900,100,3,63,100
majority,0.7093966957032083,0.5640950435548124,1,9,900,100,3,63,100
minority,0.5463317024234257,0.31949755363513843,0,9,900,100,3,63,100
intermediate majority,0.564373266906235,0.3465599003593525,0,7,900,100,3,64,100
majority,0.7122978875274496,0.5684468312911745,1,9,900,100,3,64,100
minority,0.567267529462083,0.3509012941931245,0,9,900,100,3,64,100
intermediate majority,0.5559330742007299,0.33389961130109497,0,8,900,100,3,65,100
majority,0.7288604652627112,0.593290697894067,1,9,900,100,3,65,100
minority,0.560883445576397,0.34132516836459553,0,9,900,100,3,65,100
intermediate majority,0.5481784248168206,0.3222676372252307,0,8,900,100,3,66,100
majority,0.7253708333608985,0.5880562500413478,1,9,900,100,3,66,100
minority,0.5421913909576052,0.3132870864364078,0,9,900,100,3,66,100
intermediate majority,0.5589698111910063,0.3384547167865094,0,8,900,100,3,67,100
majority,0.7355665611900616,0.6033498417850924,1,9,900,100,3,67,100
minority,0.579941811991997,0.36991271798799547,0,9,900,100,3,67,100
intermediate majority,0.5549983540203954,0.33249753103059315,0,9,900,100,3,68,100
majority,0.7186689994636868,0.5780034991955301,1,9,900,100,3,68,100
minority,0.570999260988116,0.35649889148217406,0,9,900,100,3,68,100
intermediate majority,0.5583974017751634,0.33759610266274503,0,8,900,100,3,69,100
majority,0.7301705094892114,0.5952557642338171,1,9,900,100,3,69,100
minority,0.5393337106689909,0.3090005660034864,0,9,900,100,3,69,100
intermediate majority,0.5499700758511955,0.3249551137767932,0,9,900,100,3,70,100
majority,0.7049978664431278,0.5574967996646917,1,9,900,100,3,70,100
minority,0.5538520681808392,0.33077810227125887,0,9,900,100,3,70,100
intermediate majority,0.5668528307871572,0.3502792461807358,0,7,900,100,3,71,100
majority,0.7229319173307482,0.5843978759961224,1,9,900,100,3,71,100
minority,0.545411012519595,0.31811651877939245,0,9,900,100,3,71,100
intermediate majority,0.5542268394975888,0.33134025924638316,0,9,900,100,3,72,100
majority,0.7068226531994521,0.5602339797991782,1,9,900,100,3,72,100
minority,0.5483236958831549,0.3224855438247323,0,9,900,100,3,72,100
intermediate majority,0.5581671989111868,0.33725079836678024,0,7,900,100,3,73,100
majority,0.7254010451216295,0.5881015676824443,1,9,900,100,3,73,100
minority,0.558448783185032,0.337673174777548,0,9,900,100,3,73,100
intermediate majority,0.5636503900291617,0.3454755850437426,0,9,900,100,3,74,100
majority,0.7160976978341941,0.5741465467512911,1,9,900,100,3,74,100
minority,0.5748435740390698,0.36226536105860474,0,9,900,100,3,74,100
intermediate majority,0.5565533894900646,0.33483008423509697,0,8,900,100,3,75,100
majority,0.7204267221515055,0.5806400832272582,1,9,900,100,3,75,100
minority,0.5606002403337471,0.3409003605006207,0,9,900,100,3,75,100
intermediate majority,0.552573494722795,0.3288602420841926,0,8,900,100,3,76,100
majority,0.7137760255448853,0.570664038317328,1,9,900,100,3,76,100
minority,0.5616785011260764,0.3425177516891146,0,9,900,100,3,76,100
intermediate majority,0.5774256059096943,0.3661384088645414,0,9,900,100,3,77,100
majority,0.7141346398143757,0.5712019597215636,1,9,900,100,3,77,100
minority,0.548378696506691,0.32256804476003653,0,9,900,100,3,77,100
intermediate majority,0.5618190368838316,0.3427285553257475,0,9,900,100,3,78,100
majority,0.7211970768488349,0.5817956152732525,1,9,900,100,3,78,100
minority,0.5528649522008587,0.32929742830128816,0,9,900,100,3,78,100
intermediate majority,0.5553524596444158,0.3330286894666238,0,9,900,100,3,79,100
majority,0.7231642385319724,0.5847463577979587,1,9,900,100,3,79,100
minority,0.5749794355219122,0.3624691532828683,0,9,900,100,3,79,100
intermediate majority,0.5601452499775448,0.3402178749663172,0,6,900,100,3,80,100
majority,0.7244982778934197,0.5867474168401297,1,9,900,100,3,80,100
minority,0.556744492872058,0.33511673930808694,0,9,900,100,3,80,100
intermediate majority,0.5675102339098902,0.35126535086483524,0,8,900,100,3,81,100
majority,0.7229610846767884,0.5844416270151827,1,9,900,100,3,81,100
minority,0.5668738443148903,0.3503107664723355,0,9,900,100,3,81,100
intermediate majority,0.5652623810736394,0.34789357161045903,0,8,900,100,3,82,100
majority,0.7213158208654074,0.581973731298111,1,9,900,100,3,82,100
minority,0.564051494431607,0.3460772416474105,0,9,900,100,3,82,100
intermediate majority,0.5329824107336916,0.2994736161005373,0,9,900,100,3,83,100
majority,0.7208252440647333,0.5812378660970999,1,9,900,100,3,83,100
minority,0.5569085762178325,0.33536286432674883,0,9,900,100,3,83,100
intermediate majority,0.5451918546521158,0.3177877819781737,0,9,900,100,3,84,100
majority,0.7223789470863358,0.5835684206295038,1,9,900,100,3,84,100
minority,0.5676524520893687,0.351478678134053,0,9,900,100,3,84,100
intermediate majority,0.5578604876405249,0.33679073146078736,0,8,900,100,3,85,100
majority,0.7278850411942969,0.5918275617914454,1,9,900,100,3,85,100
minority,0.5580034813923433,0.337005222088515,0,9,900,100,3,85,100
intermediate majority,0.563707611155605,0.3455614167334074,0,9,900,100,3,86,100
majority,0.7181072011060728,0.5771608016591091,1,9,900,100,3,86,100
minority,0.5569406800269563,0.3354110200404345,0,9,900,100,3,86,100
intermediate majority,0.5581581063007796,0.3372371594511694,0,8,900,100,3,87,100
majority,0.7231274019506839,0.5846911029260259,1,9,900,100,3,87,100
minority,0.552032119572956,0.32804817935943403,0,9,900,100,3,87,100
intermediate majority,0.5692152352038077,0.3538228528057115,0,7,900,100,3,88,100
majority,0.7313969200710724,0.5970953801066087,1,9,900,100,3,88,100
minority,0.5535864649204453,0.33037969738066797,0,9,900,100,3,88,100
intermediate majority,0.5513783440711753,0.32706751610676293,0,8,900,100,3,89,100
majority,0.7271805889620653,0.5907708834430979,1,9,900,100,3,89,100
minority,0.5492288563657263,0.3238432845485894,0,9,900,100,3,89,100
intermediate majority,0.5501688215069386,0.3252532322604079,0,9,900,100,3,90,100
majority,0.7246992454165593,0.5870488681248389,1,9,900,100,3,90,100
minority,0.5623958553258104,0.3435937829887156,0,9,900,100,3,90,100
intermediate majority,0.5479033493607204,0.3218550240410805,0,6,900,100,3,91,100
majority,0.7301025055222267,0.5951537582833399,1,9,900,100,3,91,100
minority,0.5507943128142863,0.32619146922142944,0,9,900,100,3,91,100
intermediate majority,0.5614863965401303,0.34222959481019555,0,8,900,100,3,92,100
majority,0.7203133634291065,0.5804700451436596,1,9,900,100,3,92,100
minority,0.5639670324274911,0.3459505486412366,0,9,900,100,3,92,100
intermediate majority,0.5288447377777773,0.29326710666666606,0,8,900,100,3,93,100
majority,0.7272242584638198,0.5908363876957295,1,9,900,100,3,93,100
minority,0.547030937185304,0.32054640577795607,0,9,900,100,3,93,100
intermediate majority,0.5639212724922056,0.3458819087383084,0,9,900,100,3,94,100
majority,0.7227635158314227,0.5841452737471341,1,9,900,100,3,94,100
minority,0.5436699570344854,0.3155049355517281,0,9,900,100,3,94,100
intermediate majority,0.5690822634106495,0.3536233951159743,0,9,900,100,3,95,100
majority,0.7417743744665413,0.6126615616998119,1,9,900,100,3,95,100
minority,0.5711121787352109,0.35666826810281643,0,9,900,100,3,95,100
intermediate majority,0.5593067416992624,0.3389601125488936,0,9,900,100,3,96,100
majority,0.7282648481582544,0.5923972722373817,1,9,900,100,3,96,100
minority,0.5652057787413091,0.3478086681119636,0,9,900,100,3,96,100
intermediate majority,0.5551643410659823,0.3327465115989735,0,8,900,100,3,97,100
majority,0.7194679776094937,0.5792019664142404,1,9,900,100,3,97,100
minority,0.5645625980658091,0.34684389709871366,0,9,900,100,3,97,100
intermediate majority,0.5569554511537056,0.3354331767305584,0,9,900,100,3,98,100
majority,0.7209321692577091,0.5813982538865636,1,9,900,100,3,98,100
minority,0.5777754242117226,0.36666313631758385,0,9,900,100,3,98,100
intermediate majority,0.5574959677876471,0.3362439516814707,0,9,900,100,3,99,100
majority,0.7097033203910058,0.5645549805865087,1,9,900,100,3,99,100
minority,0.5455225100694799,0.3182837651042199,0,9,900,100,3,99,100
